"xvar","xlbl","xlbl_cd","wimd_q","vacc","model_type","est","or","or_low","or_high","se","stat","p"
"age_cat","18-24","18-24","1on5","c19","adj",0.9675382617418,2.63145851717704,1.41825912474697,4.88244623764291,0.315367075929139,3.0679748635498,0.00215514745419725
"age_cat","25-29","25-29","1on5","c19","adj",0.699890577673652,2.01353237001967,1.1132596883213,3.64183904945898,0.302351581166686,2.31482360691808,0.0206225874492173
"age_cat","30-34","30-34","1on5","c19","adj",0.696305673220127,2.00632697190767,1.1135418981251,3.61490476917105,0.300393192652085,2.3179808672515,0.0204503609018361
"age_cat","35-39","35-39","1on5","c19","adj",0.641614361082487,1.89954495682848,1.02986127950474,3.50364764150344,0.312347702729479,2.05416705637878,0.0399595257074601
"ethn_cat","Asian","a","1on5","c19","adj",0.489326649684829,1.63121746927779,1.02270377899787,2.60179974565496,0.238206808607614,2.05420933408697,0.0399554353840882
"ethn_cat","Black","b","1on5","c19","adj",0.287360248995447,1.33290430443104,0.467661562956223,3.79897350028123,0.534382599885199,0.537742525780555,0.590754815910192
"ethn_cat","Mixed","m","1on5","c19","adj",-0.131389747388292,0.876875947671874,0.414323860517372,1.85582222236802,0.382516004230797,-0.343488235616453,0.731231189709407
"ethn_cat","Other","o","1on5","c19","adj",0.739328307462693,2.09452816295728,0.981657386538481,4.46902176419289,0.386660795040607,1.91208500304524,0.0558652920944193
"ethn_cat","(Missing)","missing","1on5","c19","adj",0.913007954789807,2.49180651334243,0.397061578005932,15.6376240962881,0.937094697286765,0.974296362398915,0.329909410285646
"bmi_cat","<18.5","<18.5","1on5","c19","adj",0.16698573469727,1.18173740734626,0.698656272021165,1.99884171351023,0.268159077919435,0.622711474073009,0.533474141250583
"bmi_cat","25-29.9","25-29.9","1on5","c19","adj",0.166543364600758,1.18121475766614,0.953451036265243,1.46338747419444,0.109293116166424,1.52382300406878,0.127552931416629
"bmi_cat","30-39.9","30-39.9","1on5","c19","adj",0.37935290700545,1.46133866140507,1.15961857182944,1.84156302356226,0.11799286883435,3.21504944114906,0.00130422056976625
"bmi_cat","40+","40+","1on5","c19","adj",0.770834261477031,2.16156881536914,1.31542409620286,3.55199494753346,0.253410340772049,3.04184217237773,0.00235135147598121
"urban_rural_class","Rural","r","1on5","c19","adj",-0.118672170951609,0.88809889766083,0.695769852956438,1.13359273713137,0.124524825631787,-0.953000097366257,0.340590021370067
"hh_cat","Alone","1","1on5","c19","adj",0.2855876790876,1.33054373112964,0.905732998051919,1.95460099638206,0.196227278986335,1.45539234179305,0.145560675324438
"hh_cat","3 members","3","1on5","c19","adj",0.0344646486603954,1.03506543677957,0.81068854932715,1.32154383986906,0.124663505096403,0.276461412132955,0.782193693747581
"hh_cat","4 members","4","1on5","c19","adj",0.130751851238633,1.13968493481451,0.868887139950893,1.49487970407362,0.138417791859356,0.944617375282852,0.344854253133434
"hh_cat","5 members","5","1on5","c19","adj",-0.100872737738679,0.904048076767929,0.646842540140167,1.26352686224176,0.170809080260106,-0.590558403482244,0.554816342753181
