"xvar","xlbl","xlbl_cd","wimd_q","vacc","model_type","est","or","or_low","or_high","se","stat","p"
"age_cat","18-24","18-24","1on5","c19","adj",0.334104394176343,1.39668894215583,0.799039647031565,2.44135570542387,0.284928249811107,1.17259132570335,0.24095972959669
"age_cat","25-29","25-29","1on5","c19","adj",0.172327945434689,1.18806739061048,0.699948366995235,2.01658320983212,0.269942028375316,0.638388718021676,0.523220673172929
"age_cat","30-34","30-34","1on5","c19","adj",0.328390256190919,1.38873082735428,0.822304121049607,2.345328524418,0.26736982706264,1.22822481429059,0.219362586046838
"age_cat","35-39","35-39","1on5","c19","adj",0.328140054848401,1.38838340850103,0.80547350300991,2.39313705764101,0.277793383517833,1.18123783472811,0.23750825506225
"ethn_cat","Asian","a","1on5","c19","adj",0.58410223211252,1.79338022352811,1.19088060876052,2.70070114710258,0.20888607878875,2.79627170704483,0.00516959191571715
"ethn_cat","Black","b","1on5","c19","adj",0.154252507154211,1.16678547126345,0.443206142414408,3.0716820135551,0.493872744191359,0.312332496515425,0.754787845791228
"ethn_cat","Mixed","m","1on5","c19","adj",-0.0580500269159978,0.94360274072096,0.464980864284477,1.91488768826273,0.361082655081555,-0.160766589308718,0.872277240758375
"ethn_cat","Other","o","1on5","c19","adj",0.557276763968589,1.74591149148178,0.859842869827815,3.54507438864793,0.361375201527155,1.54210018178769,0.123049250802461
"ethn_cat","(Missing)",NA,"1on5","c19","adj",0.113600363089578,1.12030432045316,0.181134507727843,6.92900423099835,0.929667975814802,0.122194553372685,0.902744939910319
"bmi_cat","<18.5","<18.5","1on5","c19","adj",0.324423022729427,1.38323232208576,0.826432940814008,2.31516867536549,0.262790300304561,1.23453195324727,0.217004747567703
"bmi_cat","25-29.9","25-29.9","1on5","c19","adj",0.141878484222644,1.15243660079877,0.947090159532056,1.40230590033459,0.100124017930475,1.41702747407883,0.156474895038614
"bmi_cat","30-39.9","30-39.9","1on5","c19","adj",0.264481140288623,1.30275485337998,1.05577982257448,1.60750392431881,0.107247622788962,2.46607927906298,0.0136601096460752
"bmi_cat","40+","40+","1on5","c19","adj",0.493347935331835,1.6377902673662,1.02614715071882,2.61400809620767,0.238543555290712,2.06816710990408,0.038624311870761
"urban_rural_class","Rural","r","1on5","c19","adj",-0.0720662989517075,0.930469204633335,0.74305062003724,1.16516010810623,0.114759664030308,-0.627975862082298,0.530019752604906
"hh_cat","Alone","1","1on5","c19","adj",0.161450278603818,1.1752140234236,0.826979693343942,1.67008695856462,0.179301977096507,0.900437804525262,0.367887309943084
"hh_cat","3 members","3","1on5","c19","adj",-0.0393406638226428,0.961423131273493,0.770169409872538,1.20017028136797,0.113167442585231,-0.347632348349779,0.728116309273673
"hh_cat","4 members","4","1on5","c19","adj",0.0665768867869791,1.06884314083086,0.83321820922059,1.37110020767529,0.127061825637633,0.523972376855731,0.600297752762028
"hh_cat","5 members","5","1on5","c19","adj",-0.0962168555660282,0.908267031949609,0.667093383812501,1.2366319638967,0.157456149204139,-0.611070803219537,0.541152707823361
"hh_cat","6-10 members","6-10","1on5","c19","adj",0.0172866409153584,1.01743691958134,0.734706117072768,1.40896864919479,0.166110879550676,0.104066879677708,0.917116274297822
"hh_cat","11+ members","11+","1on5","c19","adj",0.584207236952558,1.79356854701888,0.445512870020307,7.2206401864637,0.710592843283021,0.822140614664022,0.410996872462492
"num_clinical_conditions_cat","1 condition","1","1on5","c19","adj",-0.0609953723094186,0.940827593624929,0.765262097761678,1.15667111113314,0.105380262953852,-0.578812109589532,0.562715959273438
"num_clinical_conditions_cat","2 conditions","2","1on5","c19","adj",-0.21706783625939,0.804875367718818,0.246266258211369,2.63058513279751,0.604232603761094,-0.359245487430228,0.719411450651639
"health_board","Betsi Cadwaladr University Health Board","bc","1on5","c19","adj",-0.140379505029343,0.869028372172507,0.650857401739114,1.16033144836772,0.147495159587593,-0.951756691011788,0.341220390955478
"health_board","Cardiff and Vale University Health Board","cv","1on5","c19","adj",-0.0829889203816415,0.920361344416082,0.714482960126861,1.18556361952282,0.129189726025589,-0.642380187145868,0.520626360808006
"health_board","Cwm Taf Morgannwg University Health Board","ct","1on5","c19","adj",-0.128017346164854,0.87983811719525,0.668760436354429,1.15753724411325,0.139957688574352,-0.914686055970732,0.360356466694455
"health_board","Hywel Dda University Health Board","hd","1on5","c19","adj",-0.0555241474601917,0.94598918015856,0.610412333771415,1.46605086343518,0.223522702031237,-0.248404958224029,0.803821097679346
"health_board","Powys Teaching Health Board","pt","1on5","c19","adj",-0.58641434268261,0.556318480158076,0.194975592591406,1.58732817401389,0.534941743847241,-1.09622094261178,0.272982096794271
"health_board","Swansea Bay University Health Board","sb","1on5","c19","adj",-0.101570326112937,0.903417643256915,0.684359691059145,1.19259425826899,0.141686945032485,-0.716864394878796,0.473457773303974
